-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2025 in LST
Location: Latitude  -8.488   Longitude 116.0414 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 174.76 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (MJ/hr) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (MJ/hr) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,WS2M,RH2M
2021,9,19,2,0.0,0.0,0.0,24.52,2.32,89.58
2021,9,19,3,0.0,0.0,0.0,24.47,2.33,89.57
2021,9,19,4,0.0,0.0,0.0,24.43,2.31,89.54
2021,9,19,5,0.0,0.0,0.0,24.36,2.22,89.64
2021,9,19,6,0.01,0.0,0.03,24.45,2.18,89.11
2021,9,19,7,0.05,0.0,0.75,25.37,2.28,83.49
2021,9,19,8,0.11,0.0,3.0,26.62,2.29,74.58
2021,9,19,9,0.16,0.0,6.32,27.87,2.17,66.36
2021,9,19,10,0.2,0.01,9.75,29.04,2.06,59.18
2021,9,19,11,0.22,0.01,12.0,29.91,2.02,54.53
2021,9,19,12,0.22,0.01,12.43,30.43,2.03,52.41
2021,9,19,13,0.19,0.01,9.8,30.61,2.08,52.03
2021,9,19,14,0.16,0.0,6.97,30.41,2.17,53.17
2021,9,19,15,0.11,0.0,3.58,29.93,2.32,55.44
2021,9,19,16,0.06,0.0,1.15,29.11,2.51,59.41
2021,9,19,17,0.02,0.0,0.08,27.9,2.67,67.63
2021,9,19,18,0.0,0.0,0.0,26.62,2.64,76.72
2021,9,19,19,0.0,0.0,0.0,25.82,2.66,82.52
2021,9,19,20,0.0,0.0,0.0,25.27,2.67,86.43
2021,9,19,21,0.0,0.0,0.0,24.93,2.61,88.64
2021,9,19,22,0.0,0.0,0.0,24.69,2.42,90.14
2021,9,19,23,0.0,0.0,0.0,24.42,2.24,91.55
2021,9,20,0,0.0,0.0,0.0,24.29,2.17,92.07
2021,9,20,1,0.0,0.0,0.0,24.24,2.16,91.89
2021,9,20,2,0.0,0.0,0.0,24.26,2.21,91.34
2021,9,20,3,0.0,0.0,0.0,24.31,2.24,90.9
2021,9,20,4,0.0,0.0,0.0,24.37,2.26,90.77
2021,9,20,5,0.0,0.0,0.0,24.43,2.25,90.42
2021,9,20,6,0.01,0.0,0.03,24.57,2.25,89.85
2021,9,20,7,0.04,0.0,0.62,25.13,2.33,86.95
2021,9,20,8,0.09,0.0,2.78,26.14,2.37,80.41
2021,9,20,9,0.13,0.0,5.68,27.41,2.29,73.0
2021,9,20,10,0.16,0.01,7.95,28.6,2.1,66.16
2021,9,20,11,0.15,0.01,8.02,29.51,1.91,61.09
2021,9,20,12,0.14,0.01,8.05,30.06,1.74,57.87
2021,9,20,13,0.13,0.0,6.78,30.26,1.6,56.5
2021,9,20,14,0.12,0.0,5.7,30.26,1.5,56.6
2021,9,20,15,0.08,0.0,2.8,30.01,1.47,58.15
2021,9,20,16,0.04,0.0,0.88,29.32,1.52,61.54
2021,9,20,17,0.01,0.0,0.05,28.16,1.49,68.84
2021,9,20,18,0.0,0.0,0.0,26.98,1.4,78.01
2021,9,20,19,0.0,0.0,0.0,26.34,1.5,82.85
2021,9,20,20,0.0,0.0,0.0,25.97,1.52,85.53
2021,9,20,21,0.0,0.0,0.0,25.71,1.53,86.94
2021,9,20,22,0.0,0.0,0.0,25.48,1.53,87.81
2021,9,20,23,0.0,0.0,0.0,25.28,1.57,88.3
2021,9,21,0,0.0,0.0,0.0,25.09,1.63,88.77
2021,9,21,1,0.0,0.0,0.0,24.97,1.65,88.97
2021,9,21,2,0.0,0.0,0.0,24.84,1.65,89.09
2021,9,21,3,0.0,0.0,0.0,24.78,1.7,88.94
2021,9,21,4,0.0,0.0,0.0,24.72,1.72,89.01
2021,9,21,5,0.0,0.0,0.0,24.68,1.75,89.42
2021,9,21,6,0.01,0.0,0.03,24.79,1.8,89.59
2021,9,21,7,0.04,0.0,0.73,25.4,1.97,87.36
2021,9,21,8,0.09,0.0,2.8,26.19,1.95,82.4
2021,9,21,9,0.12,0.0,5.62,27.32,1.81,75.17
2021,9,21,10,0.17,0.01,8.18,28.64,1.6,66.87
2021,9,21,11,0.21,0.01,11.7,29.79,1.36,60.24
2021,9,21,12,0.21,0.01,12.12,30.51,1.01,57.5
2021,9,21,13,0.17,0.01,8.88,30.9,0.73,56.11
2021,9,21,14,0.14,0.0,6.62,30.91,0.53,56.84
2021,9,21,15,0.1,0.0,3.65,30.5,0.35,58.91
2021,9,21,16,0.06,0.0,1.15,29.82,0.22,61.74
2021,9,21,17,0.02,0.0,0.08,28.83,0.3,66.59
2021,9,21,18,0.0,0.0,0.0,27.68,0.43,74.88
2021,9,21,19,0.0,0.0,0.0,27.11,0.6,78.19
2021,9,21,20,0.0,0.0,0.0,26.71,0.79,80.61
2021,9,21,21,0.0,0.0,0.0,26.36,0.94,82.64
2021,9,21,22,0.0,0.0,0.0,26.04,1.04,84.36
2021,9,21,23,0.0,0.0,0.0,25.72,1.09,86.13
2021,9,22,0,0.0,0.0,0.0,25.46,1.09,87.5
2021,9,22,1,0.0,0.0,0.0,25.23,1.08,88.64
2021,9,22,2,0.0,0.0,0.0,25.07,1.12,89.26
2021,9,22,3,0.0,0.0,0.0,24.93,1.22,89.65
2021,9,22,4,0.0,0.0,0.0,24.81,1.33,89.92
2021,9,22,5,0.0,0.0,0.0,24.69,1.47,90.35
2021,9,22,6,0.01,0.0,0.03,24.76,1.59,90.38
2021,9,22,7,0.05,0.0,0.82,25.5,1.73,87.5
2021,9,22,8,0.11,0.0,3.17,26.58,1.75,80.11
2021,9,22,9,0.16,0.0,6.6,27.95,1.76,71.5
2021,9,22,10,0.19,0.01,9.85,29.07,1.73,65.12
2021,9,22,11,0.21,0.01,12.2,29.84,1.65,61.5
2021,9,22,12,0.21,0.01,12.25,30.27,1.61,59.59
2021,9,22,13,0.2,0.01,10.45,30.48,1.6,58.22
2021,9,22,14,0.16,0.01,7.22,30.45,1.58,58.04
2021,9,22,15,0.11,0.0,3.6,30.09,1.55,59.45
2021,9,22,16,0.05,0.0,1.08,29.39,1.45,62.9
2021,9,22,17,0.01,0.0,0.08,28.34,1.23,69.23
2021,9,22,18,0.0,0.0,0.0,27.26,1.09,76.22
2021,9,22,19,0.0,0.0,0.0,26.6,1.11,80.25
2021,9,22,20,0.0,0.0,0.0,26.23,1.2,83.41
2021,9,22,21,0.0,0.0,0.0,25.92,1.43,86.11
2021,9,22,22,0.0,0.0,0.0,25.67,1.62,88.11
2021,9,22,23,0.0,0.0,0.0,25.43,1.73,89.64
2021,9,23,0,0.0,0.0,0.0,25.25,1.78,90.55
2021,9,23,1,0.0,0.0,0.0,25.06,1.82,91.18
2021,9,23,2,0.0,0.0,0.0,24.89,1.84,91.43
2021,9,23,3,0.0,0.0,0.0,24.75,1.82,91.57
2021,9,23,4,0.0,0.0,0.0,24.66,1.83,91.67
2021,9,23,5,0.0,0.0,0.0,24.61,1.8,91.66
2021,9,23,6,0.01,0.0,0.03,24.7,1.79,91.52
2021,9,23,7,0.03,0.0,0.6,25.54,1.87,87.58
2021,9,23,8,0.07,0.0,2.42,26.72,1.86,79.04
2021,9,23,9,0.1,0.0,4.85,28.09,1.86,69.74
2021,9,23,10,0.13,0.0,6.32,29.22,1.8,63.02
2021,9,23,11,0.13,0.01,7.5,30.04,1.82,58.56
2021,9,23,12,0.12,0.0,6.78,30.53,1.92,55.81
2021,9,23,13,0.12,0.0,5.95,30.7,1.99,54.87
2021,9,23,14,0.11,0.0,5.12,30.54,2.05,55.77
2021,9,23,15,0.09,0.0,3.05,30.11,2.13,57.22
2021,9,23,16,0.05,0.0,0.95,29.42,2.16,59.74
2021,9,23,17,0.01,0.0,0.08,28.4,1.97,65.3
2021,9,23,18,0.0,0.0,0.0,27.19,1.58,73.77
2021,9,23,19,0.0,0.0,0.0,26.51,1.59,78.75
2021,9,23,20,0.0,0.0,0.0,26.13,1.65,81.29
2021,9,23,21,0.0,0.0,0.0,25.84,1.62,83.21
2021,9,23,22,0.0,0.0,0.0,25.62,1.5,84.36
2021,9,23,23,0.0,0.0,0.0,25.4,1.44,85.41
2021,9,24,0,0.0,0.0,0.0,25.22,1.37,86.43
2021,9,24,1,0.0,0.0,0.0,25.03,1.34,87.45
2021,9,24,2,0.0,0.0,0.0,24.9,1.36,88.23
2021,9,24,3,0.0,0.0,0.0,24.82,1.44,88.93
2021,9,24,4,0.0,0.0,0.0,24.75,1.59,89.66
2021,9,24,5,0.0,0.0,0.0,24.7,1.68,90.21
2021,9,24,6,0.01,0.0,0.03,24.8,1.75,90.07
2021,9,24,7,0.04,0.0,0.68,25.5,1.85,86.92
2021,9,24,8,0.08,0.0,2.47,26.43,1.77,80.08
2021,9,24,9,0.12,0.0,5.43,27.56,1.59,72.22
2021,9,24,10,0.15,0.01,7.32,28.63,1.28,65.76
2021,9,24,11,0.19,0.01,10.12,29.53,0.88,61.2
2021,9,24,12,0.19,0.01,10.4,30.1,0.53,59.54
2021,9,24,13,0.17,0.01,8.3,30.35,0.38,59.0
2021,9,24,14,0.13,0.0,5.88,30.29,0.36,59.36
2021,9,24,15,0.09,0.0,2.92,29.84,0.35,61.85
2021,9,24,16,0.05,0.0,0.9,29.03,0.16,64.61
2021,9,24,17,0.01,0.0,0.08,27.86,0.21,70.52
2021,9,24,18,0.0,0.0,0.0,26.69,0.38,78.33
2021,9,24,19,0.0,0.0,0.0,26.1,0.63,81.46
2021,9,24,20,0.0,0.0,0.0,25.68,0.91,84.36
2021,9,24,21,0.0,0.0,0.0,25.39,1.08,86.06
2021,9,24,22,0.0,0.0,0.0,25.16,1.09,87.64
2021,9,24,23,0.0,0.0,0.0,24.97,1.14,89.05
2021,9,25,0,0.0,0.0,0.0,24.79,1.22,90.25
2021,9,25,1,0.0,0.0,0.0,24.64,1.3,91.11
2021,9,25,2,0.0,0.0,0.0,24.53,1.39,91.46
2021,9,25,3,0.0,0.0,0.0,24.44,1.5,91.47
2021,9,25,4,0.0,0.0,0.0,24.38,1.6,91.14
2021,9,25,5,0.0,0.0,0.0,24.32,1.6,90.93
2021,9,25,6,0.01,0.0,0.03,24.37,1.59,90.44
2021,9,25,7,0.05,0.0,0.77,24.95,1.66,87.26
2021,9,25,8,0.1,0.0,2.9,25.85,1.63,80.36
2021,9,25,9,0.14,0.0,6.0,26.95,1.41,73.52
2021,9,25,10,0.16,0.01,7.9,28.01,1.1,68.01
2021,9,25,11,0.19,0.01,10.43,29.04,0.74,63.23
2021,9,25,12,0.17,0.01,9.4,29.77,0.48,60.16
2021,9,25,13,0.15,0.01,7.57,30.08,0.53,59.33
2021,9,25,14,0.11,0.0,5.0,30.03,0.79,59.79
2021,9,25,15,0.07,0.0,2.33,29.56,1.16,61.94
2021,9,25,16,0.03,0.0,0.7,28.71,1.61,66.21
2021,9,25,17,0.01,0.0,0.05,27.57,1.97,72.97
2021,9,25,18,0.0,0.0,0.0,26.47,2.17,80.16
2021,9,25,19,0.0,0.0,0.0,25.81,2.3,84.42
2021,9,25,20,0.0,0.0,0.0,25.39,2.34,86.47
2021,9,25,21,0.0,0.0,0.0,25.1,2.37,87.45
2021,9,25,22,0.0,0.0,0.0,24.86,2.38,88.14
2021,9,25,23,0.0,0.0,0.0,24.68,2.37,88.39
2021,9,26,0,0.0,0.0,0.0,24.45,2.37,88.51
2021,9,26,1,0.0,0.0,0.0,24.21,2.37,87.7
2021,9,26,2,0.0,0.0,0.0,24.0,2.36,86.11
2021,9,26,3,0.0,0.0,0.0,23.76,2.3,84.73
2021,9,26,4,0.0,0.0,0.0,23.51,2.2,84.44
2021,9,26,5,0.0,0.0,0.0,23.31,2.09,85.03
2021,9,26,6,0.01,0.0,0.05,23.32,2.03,85.5
2021,9,26,7,0.05,0.0,0.85,24.1,2.04,81.3
2021,9,26,8,0.11,0.0,3.17,25.37,1.97,74.27
2021,9,26,9,0.16,0.0,6.65,26.92,1.94,66.84
2021,9,26,10,0.2,0.01,10.1,28.44,1.92,60.58
2021,9,26,11,0.21,0.01,12.1,29.61,1.84,56.12
2021,9,26,12,0.21,0.01,12.12,30.33,1.83,53.69
2021,9,26,13,0.19,0.01,9.75,30.61,1.94,53.11
2021,9,26,14,0.15,0.0,6.53,30.52,2.09,54.03
2021,9,26,15,0.1,0.0,3.2,30.01,2.23,56.69
2021,9,26,16,0.05,0.0,0.9,29.18,2.31,60.59
2021,9,26,17,0.01,0.0,0.08,28.03,2.4,66.98
2021,9,26,18,0.0,0.0,0.0,26.78,2.38,74.59
2021,9,26,19,0.0,0.0,0.0,25.97,2.43,79.73
2021,9,26,20,0.0,0.0,0.0,25.44,2.42,82.95
2021,9,26,21,0.0,0.0,0.0,25.03,2.38,85.38
2021,9,26,22,0.0,0.0,0.0,24.71,2.35,87.2
2021,9,26,23,0.0,0.0,0.0,24.49,2.32,88.19
2021,9,27,0,0.0,0.0,0.0,24.27,2.3,88.83
2021,9,27,1,0.0,0.0,0.0,24.04,2.32,89.3
2021,9,27,2,0.0,0.0,0.0,23.91,2.33,89.23
2021,9,27,3,0.0,0.0,0.0,23.84,2.35,88.81
2021,9,27,4,0.0,0.0,0.0,23.72,2.37,88.51
2021,9,27,5,0.0,0.0,0.0,23.69,2.38,88.16
2021,9,27,6,0.01,0.0,0.05,23.81,2.42,87.35
2021,9,27,7,0.05,0.0,0.82,24.68,2.67,81.85
2021,9,27,8,0.1,0.0,3.1,25.82,2.67,74.9
2021,9,27,9,0.14,0.0,6.0,27.08,2.53,68.19
2021,9,27,10,0.17,0.01,8.62,28.29,2.31,62.25
2021,9,27,11,0.2,0.01,11.3,29.32,2.08,57.61
2021,9,27,12,0.19,0.01,10.85,30.06,1.86,54.54
2021,9,27,13,0.19,0.01,9.57,30.48,1.73,53.12
2021,9,27,14,0.15,0.0,6.72,30.48,1.7,53.94
2021,9,27,15,0.1,0.0,3.42,30.09,1.77,56.37
2021,9,27,16,0.05,0.0,1.05,29.3,1.95,59.49
2021,9,27,17,0.01,0.0,0.08,28.11,2.26,65.41
2021,9,27,18,0.0,0.0,0.0,26.77,2.51,73.24
2021,9,27,19,0.0,0.0,0.0,25.89,2.69,78.66
2021,9,27,20,0.0,0.0,0.0,25.36,2.76,81.67
2021,9,27,21,0.0,0.0,0.0,25.0,2.74,83.88
2021,9,27,22,0.0,0.0,0.0,24.71,2.71,85.57
2021,9,27,23,0.0,0.0,0.0,24.48,2.63,86.5
2021,9,28,0,0.0,0.0,0.0,24.32,2.58,86.84
2021,9,28,1,0.0,0.0,0.0,24.18,2.55,87.11
2021,9,28,2,0.0,0.0,0.0,24.06,2.53,87.71
2021,9,28,3,0.0,0.0,0.0,23.97,2.53,88.07
2021,9,28,4,0.0,0.0,0.0,23.95,2.53,88.13
2021,9,28,5,0.0,0.0,0.0,23.92,2.49,87.79
2021,9,28,6,0.01,0.0,0.03,24.02,2.47,86.94
2021,9,28,7,0.04,0.0,0.73,24.96,2.66,80.79
2021,9,28,8,0.09,0.0,2.7,26.11,2.64,73.55
2021,9,28,9,0.13,0.0,5.72,27.36,2.47,67.36
2021,9,28,10,0.16,0.01,7.85,28.57,2.24,61.88
2021,9,28,11,0.18,0.01,10.27,29.57,2.08,57.91
2021,9,28,12,0.18,0.01,9.98,30.24,2.02,55.74
2021,9,28,13,0.18,0.01,8.85,30.54,2.02,55.31
2021,9,28,14,0.14,0.0,6.25,30.45,1.99,56.74
2021,9,28,15,0.1,0.0,3.22,30.03,2.06,59.16
2021,9,28,16,0.05,0.0,0.98,29.09,2.34,63.31
2021,9,28,17,0.01,0.0,0.08,27.84,2.62,69.87
2021,9,28,18,0.0,0.0,0.0,26.61,2.71,77.34
2021,9,28,19,0.0,0.0,0.0,25.88,2.67,81.8
2021,9,28,20,0.0,0.0,0.0,25.41,2.47,85.05
2021,9,28,21,0.0,0.0,0.0,25.07,2.23,87.51
2021,9,28,22,0.0,0.0,0.0,24.81,1.99,89.4
2021,9,28,23,0.0,0.0,0.0,24.65,1.93,90.45
2021,9,29,0,0.0,0.0,0.0,24.53,1.93,91.06
2021,9,29,1,0.0,0.0,0.0,24.41,1.99,91.42
2021,9,29,2,0.0,0.0,0.0,24.35,2.09,91.55
2021,9,29,3,0.0,0.0,0.0,24.32,2.17,91.7
2021,9,29,4,0.0,0.0,0.0,24.32,2.24,91.71
2021,9,29,5,0.0,0.0,0.0,24.32,2.22,91.58
2021,9,29,6,0.01,0.0,0.05,24.48,2.25,90.81
2021,9,29,7,0.05,0.0,0.85,25.43,2.45,85.0
2021,9,29,8,0.1,0.0,3.08,26.73,2.47,76.71
2021,9,29,9,0.15,0.0,6.38,28.01,2.33,70.1
2021,9,29,10,0.18,0.01,8.93,29.11,2.13,65.01
2021,9,29,11,0.2,0.01,11.32,30.09,1.96,61.03
2021,9,29,12,0.21,0.01,11.77,30.72,1.78,58.95
2021,9,29,13,0.19,0.01,9.68,30.98,1.6,58.76
2021,9,29,14,0.15,0.0,6.6,30.93,1.54,59.17
2021,9,29,15,0.1,0.0,3.28,30.62,1.64,59.91
2021,9,29,16,0.05,0.0,1.0,29.77,1.87,62.9
2021,9,29,17,0.01,0.0,0.08,28.6,2.16,68.01
2021,9,29,18,0.0,0.0,0.0,27.36,2.41,74.4
2021,9,29,19,0.0,0.0,0.0,26.5,2.48,79.49
2021,9,29,20,0.0,0.0,0.0,25.95,2.44,82.67
2021,9,29,21,0.0,0.0,0.0,25.54,2.35,84.98
2021,9,29,22,0.0,0.0,0.0,25.2,2.23,86.93
2021,9,29,23,0.0,0.0,0.0,24.95,2.13,88.17
2021,9,30,0,0.0,0.0,0.0,24.75,2.06,88.89
2021,9,30,1,0.0,0.0,0.0,24.58,1.98,89.4
2021,9,30,2,0.0,0.0,0.0,24.42,1.91,89.87
2021,9,30,3,0.0,0.0,0.0,24.29,1.89,90.1
2021,9,30,4,0.0,0.0,0.0,24.19,1.92,90.34
2021,9,30,5,0.0,0.0,0.0,24.11,1.91,90.62
2021,9,30,6,0.01,0.0,0.05,24.25,1.98,90.13
2021,9,30,7,0.05,0.0,0.88,25.24,2.11,83.99
2021,9,30,8,0.11,0.0,3.25,26.55,2.06,75.93
2021,9,30,9,0.16,0.0,6.62,27.95,1.93,68.63
2021,9,30,10,0.19,0.01,9.57,29.21,1.75,62.42
2021,9,30,11,0.22,0.01,12.05,30.2,1.61,57.8
2021,9,30,12,0.22,0.01,12.25,30.84,1.52,55.08
2021,9,30,13,0.2,0.01,10.0,31.15,1.42,54.47
2021,9,30,14,0.16,0.0,6.95,31.07,1.37,55.68
2021,9,30,15,0.11,0.0,3.55,30.71,1.44,57.36
2021,9,30,16,0.06,0.0,1.08,30.08,1.59,59.65
2021,9,30,17,0.01,0.0,0.08,29.03,1.82,64.53
2021,9,30,18,0.0,0.0,0.0,27.69,2.03,71.79
2021,9,30,19,0.0,0.0,0.0,26.72,2.27,78.67
2021,9,30,20,0.0,0.0,0.0,26.08,2.36,82.88
2021,9,30,21,0.0,0.0,0.0,25.65,2.41,85.68
2021,9,30,22,0.0,0.0,0.0,25.33,2.41,87.58
2021,9,30,23,0.0,0.0,0.0,25.06,2.34,88.92
2021,10,1,0,0.0,0.0,0.0,24.84,2.26,89.56
2021,10,1,1,0.0,0.0,0.0,24.66,2.22,89.77
2021,10,1,2,0.0,0.0,0.0,24.51,2.22,89.84
2021,10,1,3,0.0,0.0,0.0,24.4,2.23,89.92
2021,10,1,4,0.0,0.0,0.0,24.29,2.23,89.81
2021,10,1,5,0.0,0.0,0.0,24.25,2.22,89.4
2021,10,1,6,0.01,0.0,0.05,24.37,2.24,88.56
2021,10,1,7,0.05,0.0,0.88,25.3,2.34,82.85
2021,10,1,8,0.11,0.0,3.25,26.56,2.33,74.77
2021,10,1,9,0.16,0.0,6.55,27.82,2.19,67.86
2021,10,1,10,0.2,0.01,9.82,28.97,1.96,61.88
2021,10,1,11,0.22,0.01,12.45,29.98,1.77,56.98
2021,10,1,12,0.21,0.01,11.9,30.69,1.73,53.71
2021,10,1,13,0.2,0.01,9.88,31.03,1.87,52.32
2021,10,1,14,0.16,0.0,6.8,30.96,2.06,52.64
2021,10,1,15,0.11,0.0,3.5,30.47,2.25,54.66
2021,10,1,16,0.06,0.0,1.05,29.66,2.4,58.09
2021,10,1,17,0.01,0.0,0.08,28.45,2.53,64.55
2021,10,1,18,0.0,0.0,0.0,27.14,2.63,72.73
2021,10,1,19,0.0,0.0,0.0,26.33,2.68,77.95
2021,10,1,20,0.0,0.0,0.0,25.8,2.58,81.29
2021,10,1,21,0.0,0.0,0.0,25.34,2.42,84.31
2021,10,1,22,0.0,0.0,0.0,24.99,2.25,86.69
2021,10,1,23,0.0,0.0,0.0,24.79,2.13,87.84
2021,10,2,0,0.0,0.0,0.0,24.67,2.07,88.25
2021,10,2,1,0.0,0.0,0.0,24.6,2.1,88.55
2021,10,2,2,0.0,0.0,0.0,24.57,2.14,88.72
2021,10,2,3,0.0,0.0,0.0,24.58,2.15,88.62
2021,10,2,4,0.0,0.0,0.0,24.58,2.16,88.44
2021,10,2,5,0.0,0.0,0.0,24.56,2.14,88.14
2021,10,2,6,0.01,0.0,0.05,24.67,2.14,87.22
2021,10,2,7,0.05,0.0,0.9,25.49,2.2,81.66
2021,10,2,8,0.11,0.0,3.28,26.67,2.07,73.28
2021,10,2,9,0.16,0.0,6.78,28.02,1.81,66.3
2021,10,2,10,0.19,0.01,9.7,29.23,1.5,60.54
2021,10,2,11,0.22,0.01,12.52,30.27,1.31,56.03
2021,10,2,12,0.21,0.01,12.18,30.97,1.2,52.97
2021,10,2,13,0.18,0.01,9.52,31.35,1.08,51.25
2021,10,2,14,0.16,0.0,7.03,31.33,1.04,51.0
2021,10,2,15,0.11,0.0,3.58,30.93,1.15,52.23
2021,10,2,16,0.06,0.0,1.08,30.06,1.47,55.41
2021,10,2,17,0.01,0.0,0.08,28.79,1.81,61.71
2021,10,2,18,0.0,0.0,0.0,27.49,2.12,69.54
2021,10,2,19,0.0,0.0,0.0,26.62,2.45,74.59
2021,10,2,20,0.0,0.0,0.0,26.07,2.56,77.8
2021,10,2,21,0.0,0.0,0.0,25.69,2.53,79.51
2021,10,2,22,0.0,0.0,0.0,25.34,2.43,81.29
2021,10,2,23,0.0,0.0,0.0,25.04,2.33,83.08
2021,10,3,0,0.0,0.0,0.0,24.85,2.31,84.29
2021,10,3,1,0.0,0.0,0.0,24.71,2.33,85.25
2021,10,3,2,0.0,0.0,0.0,24.6,2.38,85.88
2021,10,3,3,0.0,0.0,0.0,24.53,2.45,86.32
2021,10,3,4,0.0,0.0,0.0,24.51,2.5,86.28
2021,10,3,5,0.0,0.0,0.0,24.45,2.41,86.42
2021,10,3,6,0.01,0.0,0.05,24.57,2.33,85.85
2021,10,3,7,0.06,0.0,0.95,25.54,2.41,79.79
2021,10,3,8,0.11,0.0,3.4,26.83,2.33,71.57
2021,10,3,9,0.17,0.0,7.0,28.1,2.17,65.38
2021,10,3,10,0.2,0.01,10.48,29.26,1.96,60.06
2021,10,3,11,0.22,0.01,12.88,30.22,1.84,55.77
2021,10,3,12,0.22,0.01,12.82,30.85,1.83,53.0
2021,10,3,13,0.2,0.01,10.5,31.17,1.92,51.65
2021,10,3,14,0.16,0.0,7.05,31.04,2.09,52.1
2021,10,3,15,0.11,0.0,3.67,30.58,2.3,53.85
2021,10,3,16,0.06,0.0,1.15,29.74,2.55,57.4
2021,10,3,17,0.02,0.0,0.08,28.44,2.8,63.92
2021,10,3,18,0.0,0.0,0.0,27.03,2.9,72.52
2021,10,3,19,0.0,0.0,0.0,26.15,2.88,78.71
2021,10,3,20,0.0,0.0,0.0,25.57,2.77,82.28
2021,10,3,21,0.0,0.0,0.0,25.11,2.53,85.28
2021,10,3,22,0.0,0.0,0.0,24.84,2.33,87.07
2021,10,3,23,0.0,0.0,0.0,24.7,2.24,87.81
2021,10,4,0,0.0,0.0,0.0,24.57,2.17,88.34
2021,10,4,1,0.0,0.0,0.0,24.42,2.11,88.87
2021,10,4,2,0.0,0.0,0.0,24.34,2.1,89.17
2021,10,4,3,0.0,0.0,0.0,24.28,2.09,89.33
2021,10,4,4,0.0,0.0,0.0,24.2,2.09,89.62
2021,10,4,5,0.0,0.0,0.0,24.14,2.09,89.82
2021,10,4,6,0.01,0.0,0.05,24.29,2.14,89.43
2021,10,4,7,0.06,0.0,0.98,25.1,2.24,85.74
2021,10,4,8,0.11,0.0,3.42,26.2,2.1,77.33
2021,10,4,9,0.16,0.0,6.88,27.54,1.96,69.36
2021,10,4,10,0.19,0.01,9.9,28.67,1.83,63.61
2021,10,4,11,0.21,0.01,12.02,29.56,1.81,59.35
2021,10,4,12,0.2,0.01,11.48,30.08,1.92,57.0
2021,10,4,13,0.19,0.01,9.52,30.25,2.05,56.23
2021,10,4,14,0.15,0.0,6.7,30.07,2.19,56.85
2021,10,4,15,0.11,0.0,3.42,29.43,2.36,59.55
2021,10,4,16,0.05,0.0,0.98,28.44,2.58,64.28
2021,10,4,17,0.01,0.0,0.08,27.3,2.69,70.34
2021,10,4,18,0.0,0.0,0.0,26.17,2.57,77.35
2021,10,4,19,0.0,0.0,0.0,25.45,2.54,82.16
2021,10,4,20,0.0,0.0,0.0,24.91,2.49,85.3
2021,10,4,21,0.0,0.0,0.0,24.59,2.39,87.33
2021,10,4,22,0.0,0.0,0.0,24.45,2.36,88.05
2021,10,4,23,0.0,0.0,0.0,24.37,2.32,88.48
2021,10,5,0,0.0,0.0,0.0,24.27,2.31,89.15
2021,10,5,1,0.0,0.0,0.0,24.17,2.32,89.79
2021,10,5,2,0.0,0.0,0.0,24.08,2.3,90.55
2021,10,5,3,0.0,0.0,0.0,24.04,2.3,90.96
2021,10,5,4,0.0,0.0,0.0,24.02,2.33,91.29
2021,10,5,5,0.0,0.0,0.0,23.99,2.3,91.61
2021,10,5,6,0.01,0.0,0.05,24.06,2.3,91.63
2021,10,5,7,0.05,0.0,0.85,24.76,2.41,87.57
2021,10,5,8,0.1,0.0,3.05,26.03,2.44,78.55
2021,10,5,9,0.15,0.0,6.07,27.43,2.39,70.66
2021,10,5,10,0.18,0.01,8.62,28.63,2.27,64.86
2021,10,5,11,0.2,0.01,11.07,29.53,2.25,60.83
2021,10,5,12,0.21,0.01,11.4,30.06,2.34,58.55
2021,10,5,13,0.17,0.01,8.27,30.09,2.52,58.33
2021,10,5,14,0.14,0.0,6.25,29.7,2.75,59.96
2021,10,5,15,0.1,0.0,3.2,29.04,3.02,62.86
2021,10,5,16,0.05,0.0,0.9,28.08,3.24,67.26
2021,10,5,17,0.01,0.0,0.08,26.93,3.3,72.68
2021,10,5,18,0.0,0.0,0.0,25.83,3.2,78.09
2021,10,5,19,0.0,0.0,0.0,25.1,3.06,82.24
2021,10,5,20,0.0,0.0,0.0,24.7,2.87,84.87
2021,10,5,21,0.0,0.0,0.0,24.5,2.74,85.97
2021,10,5,22,0.0,0.0,0.0,24.41,2.67,86.32
2021,10,5,23,0.0,0.0,0.0,24.31,2.58,86.92
2021,10,6,0,0.0,0.0,0.0,24.2,2.51,87.63
2021,10,6,1,0.0,0.0,0.0,24.07,2.45,88.17
2021,10,6,2,0.0,0.0,0.0,24.0,2.43,88.48
